"domain","collect","tags_str"
"00-mail.net","1624320000","['spam']"
"02x.net.cn","1624320000","['malware']"
"060610.net","1624320000","['malware']"
"07webbanglci07.000webhostapp.com","1624320000","['phishing']"
"09jsl8-msd9smdi-29ims.hostingerapp.com","1624320000","['generic']"
"0b1.duckdns.org","1624320000","['generic']"
"0ge66a4ha0z0vbawg8.biz","1624320000","['spam']"
"1000ys.org","1624320000","['malware']"
"1017.site","1624320000","['generic']"
"12.netlify.app","1624320000","['phishing']"
"12.netlify.com","1624320000","['phishing']"
"1202.site","1624320000","['generic']"
"123movies4u.biz","1624320000","['malware']"
"123note.comule.com","1624320000","['generic']"
"127-0-0-1.biz","1624320000","['generic']"
"1289755.000webhostapp.com","1624320000","['phishing']"
"134.red-79-158-88.dynamicip.rima-tde.net","1624320000","['malware']"
"144.red-79-145-64.dynamicip.rima-tde.net","1624320000","['malware']"
"146.red-79-158-107.dynamicip.rima-tde.net","1624320000","['malware']"
"166.ip-51-254-101.eu","1624320000","['malware']"
"175.red-83-38-12.dynamicip.rima-tde.net","1624320000","['malware']"
"19.red-83-57-211.dynamicip.rima-tde.net","1624320000","['malware']"
"1933xa.com","1624320000","['spam']"
"1correlat.date","1624320000","['spam']"
"1drivelive.com","1624320000","['malware']"
"1oota1.cloud","1624320000","['generic']"
"1ttp.top","1624320000","['spam']"
"2.newff-eventnew83.duckdns.org","1624320000","['phishing']"
"2019.delivery-yandex.com","1624320000","['malware']"
"2020.yandexpayments.ru","1624320000","['malware']"
"20210419-1305586011.cos.na-toronto.myqcloud.com","1624320000","['c2']"
"2021alfabonus.ru","1624320000","['phishing']"
"2021bonusalfa.ru","1624320000","['phishing']"
"20all.zip","1624320000","['generic']"
"20c97d8c3d.info","1624320000","['malware']"
"20karwati.zip","1624320000","['generic']"
"20sharma.zip","1624320000","['generic']"
"20ssss.zip","1624320000","['generic']"
"2330.site","1624320000","['generic']"
"24a69f75.orson.website","1624320000","['generic']"
"250.red-88-14-206.dynamicip.rima-tde.net","1624320000","['malware']"
"271827b.com","1624320000","['generic']"
"29572459487545-4543543-543534255-454-35432524-5243523-234543.xyz","1624320000","['generic']"
"2pii.top","1624320000","['phishing']"
"2tothepollo.top","1624320000","['generic']"
"3000tl-onlinedestek.com","1624320000","['generic']"
"33actual00.000webhostapp.com","1624320000","['phishing']"
"36.red-81-36-191.dynamicip.rima-tde.net","1624320000","['malware']"
"365ff365.com","1624320000","['phishing']"
"365oo365.com","1624320000","['phishing']"
"365vv365.com","1624320000","['phishing']"
"3dskrivare.design","1624320000","['generic']"
"407136.cloud4box.ru","1624320000","['malware']"
"42.red-83-57-211.dynamicip.rima-tde.net","1624320000","['malware']"
"421harryshgsjh.us","1624320000","['spam']"
"457467.com","1624320000","['generic']"
"469519.cn","1624320000","['malware']"
"47.red-83-34-21.dynamicip.rima-tde.net","1624320000","['malware']"
"47190562363616666829928951178859291162299116229.eu-gb.cf.appdomain.cloud","1624320000","['generic']"
"4allgod.com","1624320000","['malware']"
"4gbr4qm7n0qftuk.cabinlifecustoms.com","1624320000","['malware']"
"4t3u53whfm03pe17vy.com","1624320000","['spam']"
"4vw37z.cn","1624320000","['generic']"
"519c76b832.shoprenter.hu","1624320000","['phishing']"
"5afh.com","1624320000","['malware']"
"5uqcbwo7jvkvkxbdxo.com","1624320000","['spam']"
"5yueapk-2.top","1624320000","['c2']"
"61.blastnotificationx.com","1624320000","['generic']"
"67.red-79-154-136.dynamicip.rima-tde.net","1624320000","['malware']"
"678-412-4961.bitdroplet.com","1624320000","['generic']"
"6luh9bgjf6m2ph91tx.com","1624320000","['spam']"
"72sokg1ggmffyu4b4e.com","1624320000","['spam']"
"75959b.com","1624320000","['malware']"
"78.red-83-40-133.dynamicip.rima-tde.net","1624320000","['malware']"
"78nhbgvgyh.000webhostapp.com","1624320000","['phishing']"
"793dmrfa.xyz","1624320000","['spam']"
"793dmrfb.xyz","1624320000","['spam']"
"7thcpcupdates.info","1624320000","['generic']"
"81.red-2-138-82.dynamicip.rima-tde.net","1624320000","['malware']"
"82847.hosted-by-virtualdc.ru","1624320000","['malware']"
"84888344530413425570071452796078257642.eu-gb.cf.appdomain.cloud","1624320000","['generic']"
"85.ip-149-56-99.net","1624320000","['malware']"
"8qqqbgfr4kiiddautj.com","1624320000","['spam']"
"8w.com","1624320000","['malware']"
"8words.xyz","1624320000","['generic']"
"8y6ir4f2.shop","1624320000","['phishing']"
"96321.xyz","1624320000","['generic']"
"96326.xyz","1624320000","['generic']"
"96327.xyz","1624320000","['generic']"
"96329.xyz","1624320000","['generic']"
"96335.xyz","1624320000","['generic']"
"96336.xyz","1624320000","['generic']"
"96337.xyz","1624320000","['generic']"
"96338.xyz","1624320000","['generic']"
"96339.xyz","1624320000","['generic']"
"96352.xyz","1624320000","['generic']"
"96353.xyz","1624320000","['generic']"
"96355.xyz","1624320000","['generic']"
"96356.xyz","1624320000","['generic']"
"96357.xyz","1624320000","['generic']"
"96359.xyz","1624320000","['generic']"
"96367.xyz","1624320000","['generic']"
"96369.xyz","1624320000","['generic']"
"96373.xyz","1624320000","['generic']"
"96375.xyz","1624320000","['generic']"
"96376.xyz","1624320000","['generic']"
"96378.xyz","1624320000","['generic']"
"96379.xyz","1624320000","['generic']"
"96382.xyz","1624320000","['generic']"
"96388.xyz","1624320000","['generic']"
"96389.xyz","1624320000","['generic']"
"96392.xyz","1624320000","['generic']"
"96393.xyz","1624320000","['generic']"
"96395.xyz","1624320000","['generic']"
"96399.xyz","1624320000","['generic']"
"97cebc60b732.storage.googleapis.com","1624320000","['generic']"
"98uoiuoo.easy.co","1624320000","['phishing']"
"9rxd1c86.shop","1624320000","['phishing']"
"a0528438.xsph.ru","1624320000","['generic']"
"a0551585.xsph.ru","1624320000","['generic']"
"a0554887.xsph.ru","1624320000","['phishing']"
"a4adit.store","1624320000","['spam']"
"a4adit.tech","1624320000","['spam']"
"a96774n3.beget.tech","1624320000","['generic']"
"aaaegchigruigb.xyz","1624320000","['generic']"
"aakebvvi.com","1624320000","['malware']"
"aamayara.cam","1624320000","['spam']"
"aarogyamcafe.com","1624320000","['generic']"
"abakuselektronik.com","1624320000","['malware']"
"abeirdeoung0.com","1624320000","['malware']"
"abershmjo.com","1624320000","['malware']"
"abouttheupdate.thepdateamazonservice.club","1624320000","['phishing']"
"abrilwsh2021.duckdns.org","1624320000","['generic']"
"abrirnotafiscaleletronica.top","1624320000","['spam']"
"abroadwhos.casa","1624320000","['spam']"
"absolutefinish.cam","1624320000","['spam']"
"absorbg.cam","1624320000","['spam']"
"abstractpile.cam","1624320000","['spam']"
"abstricolor.work","1624320000","['spam']"
"acavent.site","1624320000","['spam']"
"acavent.space","1624320000","['spam']"
"access.srco.com.sa","1624320000","['malware']"
"acconten.site","1624320000","['spam']"
"account.grnail-signin.ga","1624320000","['generic']"
"accounts.grnail-signin.ga","1624320000","['generic']"
"accounts.grnail-signing.work","1624320000","['generic']"
"accountservices-serviser.com","1624320000","['malware']"
"accueils-creditagricole.web.app","1624320000","['generic']"
"acesfusfatuhi.com","1624320000","['generic']"
"acessoaoprotocolo.bid","1624320000","['spam']"
"acro.ns1.name","1624320000","['generic']"
"actification-pages-reconfirm-identity.my.id","1624320000","['phishing']"
"activity-record.info","1624320000","['generic']"
"adaaluu.cam","1624320000","['spam']"
"adagein.cyou","1624320000","['phishing']"
"adda.net.in","1624320000","['generic']"
"addictedspread.cam","1624320000","['spam']"
"addicttionn.cam","1624320000","['spam']"
"adeliokayser.cloud","1624320000","['spam']"
"adhsr.buzz","1624320000","['spam']"
"adminotb.com","1624320000","['spam']"
"adminstratorlogin-secruity.web.app","1624320000","['phishing']"
"admplanilha.win","1624320000","['spam']"
"admsinc4sale.trade","1624320000","['spam']"
"adobedocumentss.com","1624320000","['generic']"
"adobesupport.net","1624320000","['generic']"
"adornecathy.ru","1624320000","['spam']"
"adriennedaisi.ru","1624320000","['spam']"
"adtl.mywire.org","1624320000","['generic']"
"adult-date.art","1624320000","['spam']"
"adventured.club","1624320000","['spam']"
"aeedb4f1e27ddb58a27d22256f00ac29-dot-solidstar-improts.uk.r.appspot.com","1624320000","['generic']"
"aegistools.pw","1624320000","['generic']"
"aelimb.agency","1624320000","['spam']"
"aemex.space","1624320000","['spam']"
"aeruyo.icu","1624320000","['spam']"
"aesculap.com","1624320000","['malware']"
"aeucmen.com","1624320000","['malware']"
