"domain","collect"
"0-57.voto","1681171200"
"0-71.voto","1681171200"
"0-percent-credit-cards.sbs","1681171200"
"00000001-fssp-center-cccccms-rus-534758-ifns.ru","1681171200"
"000000027.xyz","1681171200"
"000007.ru","1681171200"
"0000mps.webpreview.dsl.net","1681171200"
"0001.2waky.com","1681171200"
"0011verify.top","1681171200"
"001print.com","1681171200"
"001verify.life","1681171200"
"002it.com","1681171200"
"00ohn3s9r8cvclhq.myddns.me","1681171200"
"00sax0asfd00ddd.loseyourip.com","1681171200"
"01-87.productions","1681171200"
"013.mba","1681171200"
"0144e955-7c7c-4c55-bce2-862800fba0c0.id.repl.co","1681171200"
"01526523328.zapto.org","1681171200"
"02-29.productions","1681171200"
"02-54.productions","1681171200"
"02-98.productions","1681171200"
"021huida.com","1681171200"
"021zhongtiekuaiyun.com","1681171200"
"025ad916.cyou","1681171200"
"025ad916.icu","1681171200"
"025ad916.shop","1681171200"
"027i.com","1681171200"
"029999.com","1681171200"
"03-spakgtrasp.com","1681171200"
"033.mba","1681171200"
"036-za.party","1681171200"
"0377.wang","1681171200"
"0396fcxx.com","1681171200"
"03cpxlvjybj94ano9.zapto.org","1681171200"
"03d5e3f0.top","1681171200"
"04-71.productions","1681171200"
"04068790.com","1681171200"
"0417fdc.com","1681171200"
"042-vg.party","1681171200"
"044652.org","1681171200"
"0452jhw.com","1681171200"
"05-41.productions","1681171200"
"05-45.productions","1681171200"
"051472.org","1681171200"
"052e5f3f.cyou","1681171200"
"052e5f3f.icu","1681171200"
"052e5f3f.shop","1681171200"
"0531tj.com","1681171200"
"0532qdzxmr.com","1681171200"
"0553news.com","1681171200"
"0564rd.com","1681171200"
"0571zxw.com","1681171200"
"05779b0d24fb315d.xyz","1681171200"
"0579axb.com","1681171200"
"07-02.productions","1681171200"
"07-05.productions","1681171200"
"071790.000webhostapp.com","1681171200"
"073.mba","1681171200"
"0731csdn.com","1681171200"
"0735sh.com","1681171200"
"0738acc.com","1681171200"
"0755model.com","1681171200"
"07574008.com","1681171200"
"0758wz.com","1681171200"
"077.mba","1681171200"
"0772it.net","1681171200"
"078.mba","1681171200"
"08-27.productions","1681171200"
"08335ff5.cyou","1681171200"
"08335ff5.icu","1681171200"
"08335ff5.shop","1681171200"
"086.mba","1681171200"
"09-47.productions","1681171200"
"099499.com","1681171200"
"0995114.net","1681171200"
"09cd.co.kr","1681171200"
"0a63afdb.top","1681171200"
"0ctosniff.net","1681171200"
"0d0e6bc2.top","1681171200"
"0f580158.cyou","1681171200"
"0f580158.icu","1681171200"
"0f580158.shop","1681171200"
"0f5e9bec.cyou","1681171200"
"0f5e9bec.icu","1681171200"
"0f5e9bec.shop","1681171200"
"0kgg.com","1681171200"
"0ooo.xyz","1681171200"
"0ooq2mzeveyln5.servehttp.com","1681171200"
"0q2d0hy2dyiohcu0.webhop.me","1681171200"
"0qiobsey7zn.sytes.net","1681171200"
"0skb6.com","1681171200"
"0uk.net","1681171200"
"0wlxbqv4pfbm.celticso.ru","1681171200"
"0x4fc271.tk","1681171200"
"0xf4a5.tk","1681171200"
"0xf4a54cf56.tk","1681171200"
"0xx1.kaspemskyupdate.com","1681171200"
"0xx2.micnosoftupdate.com","1681171200"
"1-104-0.uniswap-uncensored.eth.limo","1681171200"
"1-41.voto","1681171200"
"1-5s.homes","1681171200"
"1-a4.com","1681171200"
"1-d7.vegas","1681171200"
"1-govaid-prime.online","1681171200"
"10-19.productions","1681171200"
"100-community-manager-jobs-141.online","1681171200"
"100-escorts.com","1681171200"
"1000018.xyz","1681171200"
"1000019.xyz","1681171200"
"1000020.xyz","1681171200"
"10000dollarcredit.com","1681171200"
"10002023771.ddnsking.com","1681171200"
"1001openingstijden.nl","1681171200"
"10022020besttest971-service1002012510022020.ru","1681171200"
"10022020clubtest561-service1002012510022020.ru","1681171200"
"10022020est213531-service100201242510022020.ru","1681171200"
"10022020infotest341-service1002012510022020.ru","1681171200"
"10022020megatest251-service1002012510022020.ru","1681171200"
"10022020newfolder1002-01252510022020.ml","1681171200"
