"domain","collect"
"0-2-updateinfo.com","1658880000"
"0-kara.net","1658880000"
"0-qr-zo-nw-dug-uqv-kzn-m-jtu-uf-q3i-r0o-vc-l4k-h21y-a9r.info","1658880000"
"0-t.net","1658880000"
"0.hkfast.xyz","1658880000"
"00-mail.net","1658880000"
"000000000000.ru","1658880000"
"000000027.xyz","1658880000"
"0000025277777854.cf","1658880000"
"0000987.xyz","1658880000"
"00025.net","1658880000"
"000560.net","1658880000"
"00093.net","1658880000"
"001chinaaudio.com","1658880000"
"00210kad.ru","1658880000"
"00238.net","1658880000"
"00239.net","1658880000"
"00241.net","1658880000"
"00254.net","1658880000"
"00256.net","1658880000"
"00299.net","1658880000"
"002dsi.info","1658880000"
"004932282.com","1658880000"
"004b0bdd1.c11.ixsecure.com","1658880000"
"005a.ltd","1658880000"
"006058.com","1658880000"
"006dat.com","1658880000"
"0077.x24hr.com","1658880000"
"00894.net","1658880000"
"008dz.net","1658880000"
"00ky.top","1658880000"
"00ohn3s9r8cvclhq.myddns.me","1658880000"
"00vx.top","1658880000"
"00wh.top","1658880000"
"01-a-life-ft.com","1658880000"
"010a.ltd","1658880000"
"010taxi.net","1658880000"
"011110111110.protonmail.com","1658880000"
"012-il.net","1658880000"
"0123.404studio.ru","1658880000"
"01347.net","1658880000"
"015169.com","1658880000"
"01677937777.burrow.io","1658880000"
"01698.net","1658880000"
"01cg.top","1658880000"
"01conn3ct-0utilitichs4e.us","1658880000"
"01conn8ct-utilitich2.us","1658880000"
"01f6d.xyz","1658880000"
"01lt.top","1658880000"
"01pm.net","1658880000"
"01qu.top","1658880000"
"01qy.top","1658880000"
"01security.tk","1658880000"
"01wang.net","1658880000"
"02-a-life-ft.com","1658880000"
"02-billing-update.com","1658880000"
"02-bundle-package.com","1658880000"
"02-mobile-secure.com","1658880000"
"0207ids.com","1658880000"
"020a.ltd","1658880000"
"020bangnin.net","1658880000"
"020zulin.net","1658880000"
"021d8c03b9a9a9281489f9b9055209cc.cloudfront.net","1658880000"
"021i.net","1658880000"
"0221-fleet-zea-ship.net","1658880000"
"0228088.com","1658880000"
"022bbs.net","1658880000"
"02345.ru","1658880000"
"023jhcp.com","1658880000"
"024jm.com","1658880000"
"02538.com","1658880000"
"025zk.net","1658880000"
"02712.net","1658880000"
"027a.net","1658880000"
"0284-grodzisk.pl","1658880000"
"028htd.com","1658880000"
"028jxyy.com","1658880000"
"028love.net","1658880000"
"029cd0cd.com","1658880000"
"029cd0cd.duckdns.org","1658880000"
"029cd0cd.net","1658880000"
"029cd0cd.org","1658880000"
"029hs.net","1658880000"
"02china.com","1658880000"
"02en.com","1658880000"
"02fq.top","1658880000"
"02gj.top","1658880000"
"02hs.top","1658880000"
"02km.top","1658880000"
"02nc.top","1658880000"
"02re.top","1658880000"
"02td.top","1658880000"
"030384.com","1658880000"
"030a.ltd","1658880000"
"03550e.com","1658880000"
"0379c.com","1658880000"
"03conn3ct-utilitich6.us","1658880000"
"03eg.top","1658880000"
"03eo.top","1658880000"
"03ez.top","1658880000"
"03fw.top","1658880000"
"03hq.top","1658880000"
"03kq.top","1658880000"
"03lm.top","1658880000"
"03ro.top","1658880000"
"0404.us","1658880000"
"0416ly.com","1658880000"
"0427zp.com","1658880000"
"0434ztzr.com","1658880000"
"043510086.com","1658880000"
"0453w.com","1658880000"
"046.propiska-ua.online","1658880000"
"05-a-life-ft.com","1658880000"
"0511food.cn","1658880000"
"05278.com","1658880000"
"0531rc.net","1658880000"
"0532za.net","1658880000"
"05365297195578824660734.informaticasa.com.ar","1658880000"
"0558zhaopin.com","1658880000"
"055kod.com","1658880000"
"056bur-56.ru","1658880000"
"0574-baidu.net","1658880000"
"0579wm.com","1658880000"
"059148089095.ctinets.com","1658880000"
"0591gou.net","1658880000"
"0592shop.com","1658880000"
"0595idc.net","1658880000"
"0595jy.net","1658880000"
"05cn.net","1658880000"
"05lruopp2au6b9z3puueuff.zombiezmece.net.tr","1658880000"
"05mac.com","1658880000"
"06082010.xyz","1658880000"
"061093240018.static.ctinets.com","1658880000"
"063163.com","1658880000"
"065vai.com","1658880000"
"0662zp.net","1658880000"
"06cm.net","1658880000"
"06hxc.xyz","1658880000"
"06xushi.com","1658880000"
"07-a-life-ft.com","1658880000"
"070v.ltd","1658880000"
"071800.net","1658880000"
"0731happy.net","1658880000"
"0733fdc.net","1658880000"
"0735xd.net","1658880000"
"0735xqw.com","1658880000"
"0745c.com","1658880000"
"075075.net","1658880000"
"0752hongda.com","1658880000"
"0755-baidu.net","1658880000"
"0755p22.top","1658880000"
"0755szjlf.com","1658880000"
"0757store.com","1658880000"
"0769pfb.net","1658880000"
"0769zf.net","1658880000"
"0771gcw.com","1658880000"
"0772web.net","1658880000"
