"domain","collect"
"0-00.top","1663286400"
"0-2-updateinfo.com","1663286400"
"0-kara.net","1663286400"
"0-qr-zo-nw-dug-uqv-kzn-m-jtu-uf-q3i-r0o-vc-l4k-h21y-a9r.info","1663286400"
"0-t.net","1663286400"
"0.hkfast.xyz","1663286400"
"000-0000-0000-00000.pages.dev","1663286400"
"00000000002021.protonmail.com","1663286400"
"000000027.xyz","1663286400"
"0000987.xyz","1663286400"
"0001287531.7c8ff80f.01.6efc3457c1bf406587006938146ece84.n.empty.1316.empty.6_1._t_i.3000.bluetooth_exe.173.rc2.a4h9uploading.com","1663286400"
"00025.net","1663286400"
"0003677234.7c8ff80f.01.12940f1f044942eca26910ff2eddc934.n.empty.1316.empty.6_1._t_i.3000.bluetooth_exe.173.rc2.a4h9uploading.com","1663286400"
"000407e6083a.coginix.org","1663286400"
"000560.net","1663286400"
"0006070312.7c8ff80f.01.c8db55bfbe824722b89a63b4d8f56273.n.empty.1316.empty.6_1._t_i.3000.bluetooth_exe.173.rc2.a4h9uploading.com","1663286400"
"0006085421.7c8ff80f.01.91c56de9cf3946cca47a21acdcea1272.n.empty.1316.empty.6_1._t_i.3000.bluetooth_exe.173.rc2.a4h9uploading.com","1663286400"
"0006093734.7c8ff80f.01.926ed3197b3d4d89856cfe5326023215.n.empty.1316.empty.6_1._t_i.3000.nvtaskbarine_exe.173.rc2.a4h9uploading.com","1663286400"
"00063797654verify.ru","1663286400"
"00093.net","1663286400"
"000x.com","1663286400"
"0010866734.7c8ff80f.01.e276290fd47e4fdcadfc6f37d35463da.n.empty.1316.empty.6_1._t_i.3000.document_exe.173.rc2.a4h9uploading.com","1663286400"
"0014473218.7c8ff80f.01.59befd264405466d948040b2772f4ec9.n.empty.1316.empty.6_1._t_i.3000.nvtaskbarine_exe.173.rc2.a4h9uploading.com","1663286400"
"0019279171.7c8ff80f.01.fe94da0aa6ac49dbb3be2caf868fee0b.n.empty.1316.empty.6_1._t_i.3000.nvtaskbarine_exe.173.rc2.a4h9uploading.com","1663286400"
"001chinaaudio.com","1663286400"
"002107e50737.coginix.org","1663286400"
"002207e50403.coginix.org","1663286400"
"002207e50405.coginix.org","1663286400"
"002207e50413.coginix.org","1663286400"
"002207e50414.coginix.org","1663286400"
"002207e50419.coginix.org","1663286400"
"002207e50424.coginix.org","1663286400"
"002207e50426.coginix.org","1663286400"
"002207e5042b.coginix.org","1663286400"
"002207e5042c.coginix.org","1663286400"
"002207e50436.coginix.org","1663286400"
"00228866.com","1663286400"
"00238.net","1663286400"
"00239.net","1663286400"
"00241.net","1663286400"
"00254.net","1663286400"
"00256.net","1663286400"
"0027674921.7c8ff80f.01.b1a293ed3aac4d3c814c02cb12d4718b.n.empty.1316.empty.6_1._t_i.3000.nvtaskbarine_exe.173.rc2.a4h9uploading.com","1663286400"
"00299.net","1663286400"
"0031261734.7c8ff80f.01.16a42cf752e541ebbe54f4522cd59581.n.empty.1147.empty.6_1._t_i.3000.empty.168.rc2.a4h9uploading.com","1663286400"
"00338866.com","1663286400"
"0036076046.7c8ff80f.01.7de8b33cb6f54294800c451cf6a14a21.n.empty.1316.empty.6_1._t_i.3000.nvtaskbarine_exe.173.rc2.a4h9uploading.com","1663286400"
"004932282.com","1663286400"
"006058.com","1663286400"
"006dat.com","1663286400"
"007-express.com","1663286400"
"0077.x24hr.com","1663286400"
"007akin.top","1663286400"
"007trading.online","1663286400"
"00894.net","1663286400"
"008dz.net","1663286400"
"00950s565q81v51uo618s891afwap9.ipgreat.com","1663286400"
"00f.space","1663286400"
"00rr.com","1663286400"
"00v.xyz","1663286400"
"00zyku.com","1663286400"
"01-08-ua.site","1663286400"
"01-kat.online","1663286400"
"010taxi.net","1663286400"
"011110111110.protonmail.com","1663286400"
"012-il.net","1663286400"
"012207e50402.coginix.org","1663286400"
"012207e5040d.coginix.org","1663286400"
"012207e50414.coginix.org","1663286400"
"012207e50417.coginix.org","1663286400"
"012207e50419.coginix.org","1663286400"
"012207e5041a.coginix.org","1663286400"
"012207e50423.coginix.org","1663286400"
"012207e50425.coginix.org","1663286400"
"012207e50426.coginix.org","1663286400"
"012207e50428.coginix.org","1663286400"
"012207e50429.coginix.org","1663286400"
"012207e5042d.coginix.org","1663286400"
"012207e50434.coginix.org","1663286400"
"012207e50435.coginix.org","1663286400"
"012207e50437.coginix.org","1663286400"
"0123.404studio.ru","1663286400"
"0123.benediktoz.ru","1663286400"
"0123start.com","1663286400"
"01347.net","1663286400"
"015169.com","1663286400"
"01536aqkb513790qcvb769s3qudys7.ipcheker.com","1663286400"
"01677937777.burrow.io","1663286400"
"01698.net","1663286400"
"01a23481054wzb22o547uxs62bbvq8.ipcheker.com","1663286400"
"01conn3ct-0utilitichs4e.us","1663286400"
"01conn8ct-utilitich2.us","1663286400"
"01f6d.xyz","1663286400"
"01pm.net","1663286400"
"01security.tk","1663286400"
"01vds.online","1663286400"
"01wang.net","1663286400"
"02-billing-update.com","1663286400"
"02-bundle-package.com","1663286400"
"02-mobile-secure.com","1663286400"
"0203.ru","1663286400"
"020507e40826.coginix.org","1663286400"
"020707e60821.coginix.org","1663286400"
"020bangnin.net","1663286400"
"020zulin.net","1663286400"
"021d8c03b9a9a9281489f9b9055209cc.cloudfront.net","1663286400"
"021i.net","1663286400"
"021jaston.com","1663286400"
"0221-fleet-zea-ship.net","1663286400"
"022207e50401.coginix.org","1663286400"
"022207e50411.coginix.org","1663286400"
"022207e50413.coginix.org","1663286400"
"022207e50414.coginix.org","1663286400"
"022207e50416.coginix.org","1663286400"
"022207e50419.coginix.org","1663286400"
"022207e5041a.coginix.org","1663286400"
"022207e5041b.coginix.org","1663286400"
"022207e50425.coginix.org","1663286400"
"022207e5042a.coginix.org","1663286400"
"022207e5042b.coginix.org","1663286400"
"022207e5042d.coginix.org","1663286400"
"022207e5042f.coginix.org","1663286400"
"0228088.com","1663286400"
"022bbs.net","1663286400"
"02345.ru","1663286400"
"023jhcp.com","1663286400"
"024jm.com","1663286400"
"02538.com","1663286400"
"025zk.net","1663286400"
"02712.net","1663286400"
"027a.net","1663286400"
"0284-grodzisk.pl","1663286400"
"028htd.com","1663286400"
"028jxyy.com","1663286400"
"028love.net","1663286400"
"029cd0cd.com","1663286400"
"029cd0cd.duckdns.org","1663286400"
"029cd0cd.net","1663286400"
"029cd0cd.org","1663286400"
"029hs.net","1663286400"
"02china.com","1663286400"
"02en.com","1663286400"
"02scureonlineaccount.ga","1663286400"
"0303.pro","1663286400"
"030384.com","1663286400"
"031km.com","1663286400"
"032107e50738.coginix.org","1663286400"
"032207e50401.coginix.org","1663286400"
"032207e5040f.coginix.org","1663286400"
"032207e50412.coginix.org","1663286400"
